Grain,HS2,Category,OriginYearMonth,TargetYearMonth,Horizon,Method,ActualEUR,ForecastEUR,APE,ResidualPct,RedSeaRegime
category,52,Cotton yarn & woven cotton,2014-08,2014-10,2,last-month naive,670950,571379,0.14840301065653178,0.17426436743387488,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-08,2014-11,3,seasonal-naive + trend,602210,917303.7569429203,0.5232290346273232,-0.3434999088993453,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-08,2014-11,3,seasonal-naive,602210,880895,0.46277046213115025,-0.3163657416604703,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-08,2014-11,3,last-month naive,602210,571379,0.05119642649574069,0.05395893093725881,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-10,1,seasonal-naive + trend,670950,618518.6858149432,0.07814489035704127,0.08476916767029403,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-10,1,seasonal-naive,670950,619708,0.0763723079216037,0.08268733016194724,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-10,1,last-month naive,670950,788754,0.17557791191594008,-0.149354551609247,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-11,2,seasonal-naive + trend,602210,879204.4281192988,0.45996318247670875,-0.3150512204673673,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-11,2,seasonal-naive,602210,880895,0.46277046213115025,-0.3163657416604703,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-11,2,last-month naive,602210,788754,0.309765696351771,-0.23650466431865955,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-12,3,seasonal-naive + trend,794514,613326.6692464798,0.22804800261986605,0.2954173360439767,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-12,3,seasonal-naive,794514,614506,0.22656366030051076,0.29293123256729797,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-09,2014-12,3,last-month naive,794514,788754,0.0072497149200643415,0.007302657102214379,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-11,1,seasonal-naive + trend,602210,911244.8959672614,0.5131679911779303,-0.33913484435951696,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-11,1,seasonal-naive,602210,880895,0.46277046213115025,-0.3163657416604703,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-11,1,last-month naive,602210,670950,0.11414622805997908,-0.10245174752217005,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-12,2,seasonal-naive + trend,794514,635677.8685782732,0.19991608885649187,0.24986890258893563,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-12,2,seasonal-naive,794514,614506,0.22656366030051076,0.29293123256729797,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2014-12,2,last-month naive,794514,670950,0.15552148860813025,0.18416275430359938,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2015-01,3,seasonal-naive + trend,1204862,1082368.3280113623,0.10166614266915021,0.11317189243119812,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2015-01,3,seasonal-naive,1204862,1046319,0.1315860239595904,0.15152453506053126,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-10,2015-01,3,last-month naive,1204862,670950,0.4431312465659968,0.7957552723749907,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2014-12,1,seasonal-naive + trend,794514,604394.6330675966,0.23929014080608196,0.31456163991307334,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2014-12,1,seasonal-naive,794514,614506,0.22656366030051076,0.29293123256729797,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2014-12,1,last-month naive,794514,602210,0.2420397878451481,0.319330466116471,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-01,2,seasonal-naive + trend,1204862,1029102.3815498216,0.1458753105751351,0.17078924468670023,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-01,2,seasonal-naive,1204862,1046319,0.1315860239595904,0.15152453506053126,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-01,2,last-month naive,1204862,602210,0.5001834234958028,1.0007339632354162,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-02,3,seasonal-naive + trend,821042,1124847.5888305176,0.37002441876361697,-0.2700860026258121,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-02,3,seasonal-naive,821042,1143666,0.39294457530796234,-0.28209634631089847,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-11,2015-02,3,last-month naive,821042,602210,0.2665296050628348,0.363381544643895,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-01,1,seasonal-naive + trend,1204862,1092034.0090681731,0.09364391186030174,0.1033191182645515,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-01,1,seasonal-naive,1204862,1046319,0.1315860239595904,0.15152453506053126,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-01,1,last-month naive,1204862,794514,0.34057676314797874,0.5164767392393337,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-02,2,seasonal-naive + trend,821042,1193634.2234203538,0.4538040970137384,-0.3121494140413404,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-02,2,seasonal-naive,821042,1143666,0.39294457530796234,-0.28209634631089847,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-02,2,last-month naive,821042,794514,0.032310161964917754,0.03338896482629633,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-03,3,seasonal-naive + trend,902239,719450.8362870129,0.20259395095200616,0.2540662328733006,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-03,3,seasonal-naive,902239,689333,0.23597516844206468,0.3088579830067616,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2014-12,2015-03,3,last-month naive,902239,794514,0.11939741022057349,0.13558603120901583,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-02,1,seasonal-naive + trend,821042,1168216.2802295047,0.42284594482316945,-0.2971832237788192,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-02,1,seasonal-naive,821042,1143666,0.39294457530796234,-0.28209634631089847,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-02,1,last-month naive,821042,1204862,0.46747913017848053,-0.31855930388708414,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-03,2,seasonal-naive + trend,902239,704130.4306497221,0.21957438034742224,0.2813520914974193,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-03,2,seasonal-naive,902239,689333,0.23597516844206468,0.3088579830067616,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-03,2,last-month naive,902239,1204862,0.33541334391441735,-0.2511681835762104,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-04,3,seasonal-naive + trend,1005665,1007835.8560857122,0.0021586274611448213,-0.002153977825460086,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-04,3,seasonal-naive,1005665,986656,0.01890192061968946,0.01926608666039633,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-01,2015-04,3,last-month naive,1005665,1204862,0.19807490565943928,-0.1653276474816203,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-03,1,seasonal-naive + trend,902239,672029.7554497487,0.2551532848283562,0.34255811246956797,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-03,1,seasonal-naive,902239,689333,0.23597516844206468,0.3088579830067616,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-03,1,last-month naive,902239,821042,0.08999500132448277,0.09889506261555438,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-04,2,seasonal-naive + trend,1005665,961889.522760447,0.043528886099797645,0.045509880504702234,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-04,2,seasonal-naive,1005665,986656,0.01890192061968946,0.01926608666039633,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-04,2,last-month naive,1005665,821042,0.18358300229201574,0.2248642578576979,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-05,3,seasonal-naive + trend,623553,780723.1467346624,0.25205579435054015,-0.2013135480765737,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-05,3,seasonal-naive,623553,800825,0.2842933960705826,-0.22136172072550184,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-02,2015-05,3,last-month naive,623553,821042,0.31671566009625485,-0.2405345889735239,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-04,1,seasonal-naive + trend,1005665,1010408.7414588567,0.004717019543144818,-0.004694873731998384,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-04,1,seasonal-naive,1005665,986656,0.01890192061968946,0.01926608666039633,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-04,1,last-month naive,1005665,902239,0.10284339218328171,0.11463259734948279,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-05,2,seasonal-naive + trend,623553,820104.048806057,0.31521145565181624,-0.23966599005602338,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-05,2,seasonal-naive,623553,800825,0.2842933960705826,-0.22136172072550184,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-05,2,last-month naive,623553,902239,0.446932337748355,-0.30888267964475047,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-06,3,seasonal-naive + trend,719142,926401.9043450573,0.28820442185974027,-0.22372568900490855,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-06,3,seasonal-naive,719142,904624,0.2579212450392273,-0.20503767311059623,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-03,2015-06,3,last-month naive,719142,902239,0.25460479293380167,-0.20293625081602545,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-05,1,seasonal-naive + trend,623553,815959.9961794751,0.3085655849293887,-0.23580444762043712,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-05,1,seasonal-naive,623553,800825,0.2842933960705826,-0.22136172072550184,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-05,1,last-month naive,623553,1005665,0.612797949813408,-0.3799595292667041,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-06,2,seasonal-naive + trend,719142,921720.7199873399,0.28169501988110823,-0.219783189847487,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-06,2,seasonal-naive,719142,904624,0.2579212450392273,-0.20503767311059623,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-06,2,last-month naive,719142,1005665,0.39842339899491336,-0.28490899056842983,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-07,3,seasonal-naive + trend,883247,847677.3110998021,0.040271508309904086,0.04196135538185948,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-07,3,seasonal-naive,883247,831954,0.058073223005569226,0.06165364912002346,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-04,2015-07,3,last-month naive,883247,1005665,0.13859996127923446,-0.12172840856547658,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-06,1,seasonal-naive + trend,719142,875258.0828650745,0.21708658771852363,-0.1783657711038135,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-06,1,seasonal-naive,719142,904624,0.2579212450392273,-0.20503767311059623,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-06,1,last-month naive,719142,623553,0.13292089740273827,0.15329731394123675,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-07,2,seasonal-naive + trend,883247,804947.0974370901,0.08865006341703949,0.09727335226403414,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-07,2,seasonal-naive,883247,831954,0.058073223005569226,0.06165364912002346,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-07,2,last-month naive,883247,623553,0.294021944031511,0.4164746220449585,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-08,3,seasonal-naive + trend,600330,552830.8867876194,0.07912167176782862,0.08591978912102329,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-08,3,seasonal-naive,600330,571379,0.04822514283810571,0.050668645504997556,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-05,2015-08,3,last-month naive,600330,623553,0.038683723951826496,-0.03724302505159946,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-07,1,seasonal-naive + trend,883247,789144.622597971,0.1065414062001105,0.119246047818499,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-07,1,seasonal-naive,883247,831954,0.058073223005569226,0.06165364912002346,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-07,1,last-month naive,883247,719142,0.18579740435008554,0.2281955441345381,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-08,2,seasonal-naive + trend,600330,541977.8801657376,0.0972000730169447,0.10766513167736338,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-08,2,seasonal-naive,600330,571379,0.04822514283810571,0.050668645504997556,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-08,2,last-month naive,600330,719142,0.19791114886812253,-0.16521354614248646,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-09,3,seasonal-naive + trend,615642,748167.5400955341,0.21526396850041754,-0.17713350685945528,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-09,3,seasonal-naive,615642,788754,0.2811893925365716,-0.21947527365946798,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-06,2015-09,3,last-month naive,615642,719142,0.16811718498737904,-0.14392150646186705,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-08,1,seasonal-naive + trend,600330,545742.1046790773,0.09092981413709579,0.1000250756774998,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-08,1,seasonal-naive,600330,571379,0.04822514283810571,0.050668645504997556,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-08,1,last-month naive,600330,883247,0.47126913530891346,-0.32031470245582494,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-09,2,seasonal-naive + trend,615642,753363.8233712491,0.22370439861355973,-0.18280918076866745,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-09,2,seasonal-naive,615642,788754,0.2811893925365716,-0.21947527365946798,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-09,2,last-month naive,615642,883247,0.4346763216284789,-0.30297866848118366,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-10,3,seasonal-naive + trend,885218,640845.5073330082,0.27605910935723377,0.3813282450617327,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-10,3,seasonal-naive,885218,670950,0.24205111057389253,0.319350175124823,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-07,2015-10,3,last-month naive,885218,883247,0.0022265701781933943,0.0022315388560617813,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-09,1,seasonal-naive + trend,615642,772249.0606846258,0.2543800791444147,-0.2027934621840629,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-09,1,seasonal-naive,615642,788754,0.2811893925365716,-0.21947527365946798,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-09,1,last-month naive,615642,600330,0.02487159745436471,0.025505971715556443,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-10,2,seasonal-naive + trend,885218,656910.1484954113,0.2579114427232487,0.3475480657857176,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-10,2,seasonal-naive,885218,670950,0.24205111057389253,0.319350175124823,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-10,2,last-month naive,885218,600330,0.3218280694698933,0.4745523295520797,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-11,3,seasonal-naive + trend,650832,589608.5558170081,0.09406950516107362,0.10383744194172323,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-11,3,seasonal-naive,650832,602210,0.07470745138530373,0.0807392769963966,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-08,2015-11,3,last-month naive,650832,600330,0.07759606165646434,0.08412373194742892,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-10,1,seasonal-naive + trend,885218,655476.3669586123,0.2595311358799614,0.3504956770712892,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-10,1,seasonal-naive,885218,670950,0.24205111057389253,0.319350175124823,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-10,1,last-month naive,885218,615642,0.3045306353915081,0.4378778575860646,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-11,2,seasonal-naive + trend,650832,588321.6677042192,0.09604680208683772,0.10625196338545881,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-11,2,seasonal-naive,650832,602210,0.07470745138530373,0.0807392769963966,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-11,2,last-month naive,650832,615642,0.05406925289475625,0.05715984289570887,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-12,3,seasonal-naive + trend,605989,776190.7000786272,0.28086598944638796,-0.2192782006553106,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-12,3,seasonal-naive,605989,794514,0.3111030068202558,-0.2372834210599184,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-09,2015-12,3,last-month naive,605989,615642,0.015929332050581776,-0.015679567021093428,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-10,2015-11,1,seasonal-naive + trend,650832,600198.3953596437,0.07779827150532898,0.08436144620149509,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2015-10,2015-11,1,seasonal-naive,650832,602210,0.07470745138530373,0.0807392769963966,pre-Nov 2023
